,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
850,,,Gąsocin,78,,Gąsocin,1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,Głogoczów,77,,Głogoczów,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,Głogów,72,,Głogów,68530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,Głogów Małopolski,80,,Głogów Małopolski,5451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,Głogówek,79,,Głogówek,5755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,Głowaczów,78,,Głowaczów,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,Głowno,74,,Głowno,15103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,Głubczyce,79,,Głubczyce,13697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,Głuchołazy,79,,Głuchołazy,15120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,Głuchów,74,,Głuchów,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,Głuchów,80,,Głuchów,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,Głuszyca,72,,Głuszyca,6897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,Głuszyca Górna,72,,Głuszyca Górna,1278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,Główczyce,82,,Główczyce,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,Głębokie,80,,Głębokie,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,Haczów,80,,Haczów,3370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,Hadle Szklarskie,80,,Hadle Szklarskie,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,Hajnówka,81,,Hajnówka,22157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,Halinów,78,,Halinów,3551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,Handzlówka,80,,Handzlówka,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,Hanna,75,,Hanna,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,Harasiuki,80,,Harasiuki,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,Harbutowice,77,,Harbutowice,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,Harbutowice,83,,Harbutowice,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,Harkabuz,77,,Harkabuz,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,Harmęże,77,,Harmęże,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,Hańsk,75,,Hańsk,1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,Hażlach,83,,Hażlach,2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,,Hel,82,,Hel,4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,,Henryków,72,,Henryków,3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,,Herby,83,,Herby,2421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,Hornówek,78,,Hornówek,1054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,Horodło,75,,Horodło,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,Horyniec-Zdrój,80,,Horyniec-Zdrój,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,Hrebenne,75,,Hrebenne,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,,Hrubieszów,75,,Hrubieszów,18605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,,Hucisko,80,,Hucisko,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,,Hucisko Nienadowskie,80,,Hucisko Nienadowskie,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,Humniska,80,,Humniska,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,,Huszlew,75,,Huszlew,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,Husów,80,,Husów,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,,Huta Stara B,83,,Huta Stara B,1939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,,Hyżne,80,,Hyżne,3900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,Idzikowice,79,,Idzikowice,821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,,Imielin,83,,Imielin,8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,,Imielno,84,,Imielno,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,,Inowrocław,73,,Inowrocław,77597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,,Inowłódz,74,,Inowłódz,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,,Inwałd,77,,Inwałd,3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,,Irządze,83,,Irządze,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,Iskrzyczyn,83,,Iskrzyczyn,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,Istebna,83,,Istebna,4895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,,Iwaniska,84,,Iwaniska,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,Iwanowice,77,,Iwanowice,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,Iwierzyce,80,,Iwierzyce,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,,Iwkowa,77,,Iwkowa,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,,Iwonicz-Zdrój,80,,Iwonicz-Zdrój,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,,Izabelin,78,,Izabelin,3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,,Izbica,75,,Izbica,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,Izbica Kujawska,73,,Izbica Kujawska,2771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,Izbicko,79,,Izbicko,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,,Izdebnik,77,,Izdebnik,2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,Iława,85,,Iława,32557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,,Iłowa,76,,Iłowa,4085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,,Iłowo -Osada,85,,Iłowo -Osada,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,,Iłów,78,,Iłów,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,,Iłża,78,,Iłża,5121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,,Ińsko,87,,Ińsko,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,,Jabłonica,80,,Jabłonica,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,,Jabłonica Polska,80,,Jabłonica Polska,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,,Jabłonka,80,,Jabłonka,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,,Jabłonka,85,,Jabłonka,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,,Jabłonka,77,,Jabłonka,4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,,Jabłonna,78,,Jabłonna,6552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,Jabłonna,75,,Jabłonna,2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,,Jabłonna,86,,Jabłonna,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,,Jabłonna Lacka,78,,Jabłonna Lacka,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,,Jabłonowo Pomorskie,73,,Jabłonowo Pomorskie,3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,,Jabłoń,75,,Jabłoń,1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,,Jachówka,77,,Jachówka,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,,Jadowniki,77,,Jadowniki,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,Jadowniki Mokre,77,,Jadowniki Mokre,1004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,,Jadów,78,,Jadów,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,,Jagiełła,80,,Jagiełła,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,,Jaktorów,78,,Jaktorów,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,,,Jakubowice Murowane,75,,Jakubowice Murowane,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,,,Jakubów,78,,Jakubów,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,,,Jamno,87,,Jamno,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,,,Janikowo,85,,Janikowo,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,,,Janikowo,73,,Janikowo,9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,,,Janików,78,,Janików,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,,Jankowice,77,,Jankowice,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,,,Jankowice,80,,Jankowice,809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,,,Jankowice,83,,Jankowice,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,,,Jankowice Rybnickie,83,,Jankowice Rybnickie,3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,,,Janków Przygodzki,86,,Janków Przygodzki,1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,,,Janowice,77,,Janowice,1279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,,,Janowice,83,,Janowice,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,Janowice Wielkie,72,,Janowice Wielkie,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,,Janowiec,75,,Janowiec,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,,Janowiec Wielkopolski,73,,Janowiec Wielkopolski,5110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,,Janowo,73,,Janowo,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,,Janowo,85,,Janowo,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,,Janowo,81,,Janowo,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,,Jantar,82,,Jantar,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,,Januszkowice,79,,Januszkowice,1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,,Janów,83,,Janów,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,,Janów,81,,Janów,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,,Janów Lubelski,75,,Janów Lubelski,11811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,,Janów Podlaski,75,,Janów Podlaski,2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,,Jaraczewo,86,,Jaraczewo,1392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,,Jarczów,75,,Jarczów,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,,Jarnołtów-Jerzmanowo,72,,Jarnołtów-Jerzmanowo,1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,,Jarocin,80,,Jarocin,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,,Jarocin,86,,Jarocin,25665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,,Jaroszowice,77,,Jaroszowice,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,,Jarosław,80,,Jarosław,40134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,,Jarosławiec,75,,Jarosławiec,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,,Jasienica,77,,Jasienica,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,,Jasienica,83,,Jasienica,4872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,Jasienica,78,,Jasienica,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,,Jasienica Dolna,79,,Jasienica Dolna,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,,Jasienica Rosielna,80,,Jasienica Rosielna,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,,Jasieniec,78,,Jasieniec,1109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,,Jasień,77,,Jasień,2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,,Jasień,76,,Jasień,4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,Jasionów,80,,Jasionów,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,,Jasionówka,81,,Jasionówka,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,,Jastarnia,82,,Jastarnia,3925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,,Jastków,75,,Jastków,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,,Jastrowie,86,,Jastrowie,8452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,,Jastrząb,78,,Jastrząb,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,,Jastrząb,83,,Jastrząb,1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,,Jastrzębia,77,,Jastrzębia,1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,,Jastrzębia,77,,Jastrzębia,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,,Jastrzębia,78,,Jastrzębia,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,,Jastrzębia Góra,82,,Jastrzębia Góra,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,,Jastrzębie,77,,Jastrzębie,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,,Jastrzębie Zdrój,83,,Jastrzębie Zdrój,95813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,,Jasło,80,,Jasło,37851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,,Jawor,72,,Jawor,23865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,,Jawornik,77,,Jawornik,2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,,Jawornik,80,,Jawornik,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,,Jawornik Polski,80,,Jawornik Polski,1122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,,Jaworowa,78,,Jaworowa,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,,Jaworsko,77,,Jaworsko,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,,Jaworze,83,,Jaworze,6723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,,Jaworznik,83,,Jaworznik,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,,Jaworzno,83,,Jaworzno,96541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,,Jaworzyna Śląska,72,,Jaworzyna Śląska,5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,Jaworzynka,83,,Jaworzynka,3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,,Jazgarzew,78,,Jazgarzew,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,,Jaśliska,80,,Jaśliska,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,,Jaświły,81,,Jaświły,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,,Jedlicze,80,,Jedlicze,5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,,Jedlina-Zdrój,72,,Jedlina-Zdrój,5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,,Jedlińsk,78,,Jedlińsk,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,,Jedlnia-Letnisko,78,,Jedlnia-Letnisko,3692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,,Jednorożec,78,,Jednorożec,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,,Jedwabne,81,,Jedwabne,2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,,Jedwabno,85,,Jedwabno,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,Jejkowice,83,,Jejkowice,3753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,,Jelcz,72,,Jelcz,15308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,,Jelcz Laskowice,72,,Jelcz Laskowice,15340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,Jelenia Góra,72,,Jelenia Góra,87310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,,Jeleniewo,81,,Jeleniewo,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,,Jeleśnia,83,,Jeleśnia,4098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,,Jemielnica,79,,Jemielnica,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,,Jemielno,72,,Jemielno,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,,Jenin,76,,Jenin,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,,Jerzmanowa,72,,Jerzmanowa,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,,Jerzmanowice,77,,Jerzmanowice,2230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,,Jesionka,78,,Jesionka,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,,Jeziora Wielkie,73,,Jeziora Wielkie,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,,Jeziorany,85,,Jeziorany,3382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,,Jeziorzany,75,,Jeziorzany,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,,Jeziorzany,77,,Jeziorzany,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,,Jeżewo,73,,Jeżewo,1753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,,Jeżowe,80,,Jeżowe,5358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,,Jeżów,74,,Jeżów,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,Jeżów Sudecki,72,,Jeżów Sudecki,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,,Jodłowa,80,,Jodłowa,4100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,,Jodłownik,77,,Jodłownik,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,Jodłownik,72,,Jodłownik,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,Jodłówka,77,,Jodłówka,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,Jodłówka,80,,Jodłówka,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,Jodłówka-Wałki,77,,Jodłówka-Wałki,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,Joniec,78,,Joniec,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,Jonkowo,85,,Jonkowo,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,Jordanów,77,,Jordanów,5194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,,Jordanów Śląski,72,,Jordanów Śląski,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,,Jugów,72,,Jugów,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,Juszczyn,77,,Juszczyn,2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,,Juszczyna,83,,Juszczyna,1693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,Juszkowo,82,,Juszkowo,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,Jutrosin,86,,Jutrosin,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,Józefosław,78,,Józefosław,4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,Józefów,75,,Józefów,2418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,,,Józefów,78,,Józefów,1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,,,Józefów,78,,Józefów,17910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,Józefów nad Wisłą,75,,Józefów nad Wisłą,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,,,Jędrzejów,84,,Jędrzejów,16792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,,,Jędrzychowice,72,,Jędrzychowice,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,Kabaty,78,,Kabaty,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,Kaczeniec,76,,Kaczeniec,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,,Kaczory,86,,Kaczory,2911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,Kaczyce,83,,Kaczyce,3056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,Kadzidło,78,,Kadzidło,4210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,,,Kalej,83,,Kalej,1668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,,,Kalety,83,,Kalety,8670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,Kalinowo,85,,Kalinowo,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,,Kaliska,82,,Kaliska,2268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,Kaliska,73,,Kaliska,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,Kalisz,86,,Kalisz,108759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,Kalisz Pomorski,87,,Kalisz Pomorski,4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,,,Kalisz Pomorski,82,,Kalisz Pomorski,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,Kalwaria Zebrzydowska,77,,Kalwaria Zebrzydowska,4429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,Kamesznica,83,,Kamesznica,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,Kamienica,83,,Kamienica,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,Kamienica,73,,Kamienica,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,Kamienica,79,,Kamienica,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,,Kamienica,77,,Kamienica,3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,Kamienica Polska,83,,Kamienica Polska,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,Kamieniec,86,,Kamieniec,1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
