,ID,COUNTY,NAME,STNAME,POPESTIMATE2015,CTYNAME,TOT_POP,TOT_MALE,TOT_FEMALE,"WHITE,HISPANIC","BLACK,ASIAN","NATIVE,OTHER",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,00..10,10..15,15..25,25..35,35..50,50..75,75..100,100..150,150..200,200..999,LESS_THAN_HS,HS_DEGREE,SOME_COLLEGE,BS_DEGRE
3417,,,Münchendorf,03,,Münchendorf,2992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,,,Münichsthal,03,,Münichsthal,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,,,Münster,07,,Münster,3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,,,Münzbach,04,,Münzbach,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,,,Münzkirchen,04,,Münzkirchen,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409,,,Mürzhofen,06,,Mürzhofen,921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,,,Mürzsteg,06,,Mürzsteg,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,,,Mürzzuschlag,06,,Mürzzuschlag,5975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,,,Naarn im Machlande,04,,Naarn im Machlande,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,,,Naas,06,,Naas,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,,,Nachdemsee,04,,Nachdemsee,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3399,,,Namlos,07,,Namlos,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,,,Nassereith,07,,Nassereith,2119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,,,Natschbach,03,,Natschbach,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,,,Natternbach,04,,Natternbach,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,,,Natters,07,,Natters,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,,,Nauders,07,,Nauders,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4786,,,Navis,07,,Navis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,,,Nebelberg,04,,Nebelberg,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,,,Neckenmarkt,01,,Neckenmarkt,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,,,Neidling,03,,Neidling,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,,,Nenzing,08,,Nenzing,4357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,,,Nesselwängle,07,,Nesselwängle,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389,,,Nestelbach bei Graz,06,,Nestelbach bei Graz,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,,,Nestelbach im Ilztal,06,,Nestelbach im Ilztal,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,,,Neu-Anif,05,,Neu-Anif,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5065,,,Neu-Feffernitz,02,,Neu-Feffernitz,1178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
